module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M1,M1.8.9,,the funfair and have 9 horse rides?,£14.40,£6.30,£10.00,,B,EASY,53. Entry into a funfair is £3.70 gate fee plus 70p for each horse ride. How much money does Fred need to enter,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""53. Entry into a funfair is £3.70 gate fee plus 70p for each horse ride. How much money does Fred need to enter\nthe funfair and have 9 horse rides?\nA. £14.40\nB. £6.30\nC. £10.00"", ""question"": ""the funfair and have 9 horse rides?"", ""options"": [""£14.40"", ""£6.30"", ""£10.00""], ""correct"": null, ""answer_text"": null, ""category"": ""53. Entry into a funfair is £3.70 gate fee plus 70p for each horse ride. How much money does Fred need to enter"", ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,What percentage of 600 is the same as 40% of 1200,80%,60%,40%,,C,EASY,,,,NEEDS_ANSWER,From Module 1 Answers.txt Test 3 Q8,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""54. What percentage of 600 is the same as 40% of 1200\nA. 80%\nB. 60%\nC. 40%"", ""question"": ""What percentage of 600 is the same as 40% of 1200"", ""options"": [""80%"", ""60%"", ""40%""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,If the number formed by the last two digits of a number is divisible by 4 then the number is,Divisible by 4,Divisible by 8,Divisible by 6,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""60. If the number formed by the last two digits of a number is divisible by 4 then the number is\nA. Divisible by 4\nB. Divisible by 8\nC. Divisible by 6"", ""question"": ""If the number formed by the last two digits of a number is divisible by 4 then the number is"", ""options"": [""Divisible by 4"", ""Divisible by 8"", ""Divisible by 6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"Find the LCM of the three numbers 1764, 2100 and 2940",44 100,40 410,44 200,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""61. Find the LCM of the three numbers 1764, 2100 and 2940\nA. 44 100\nB. 40 410\nC. 44 200"", ""question"": ""Find the LCM of the three numbers 1764, 2100 and 2940"", ""options"": [""44 100"", ""40 410"", ""44 200""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,"62. When working with fractions, what does LCD stand for?",Lowest Common Divider,Lowest Common Denominator,Lowest Common Divisor,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""62. When working with fractions, what does LCD stand for?\nA. Lowest Common Divider\nB. Lowest Common Denominator\nC. Lowest Common Divisor"", ""question"": ""62. When working with fractions, what does LCD stand for?"", ""options"": [""Lowest Common Divider"", ""Lowest Common Denominator"", ""Lowest Common Divisor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""MEDIUM""}"
M1,,,Convert 1500 miles into kilometres,24319 km,21439 km,24139 km,,C,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""64. Convert 1500 miles into kilometres\nA. 24319 km\nB. 21439 km\nC. 24139 km"", ""question"": ""Convert 1500 miles into kilometres"", ""options"": [""24319 km"", ""21439 km"", ""24139 km""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,An aircraft travels a total distance of 750 km in a time of 3 hours 45 minutes. What is the average speed in,200 km/h,55.6 m/s,50 m/s,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""66. An aircraft travels a total distance of 750 km in a time of 3 hours 45 minutes. What is the average speed in\nm/s?\nA. 200 km/h\nB. 55.6 m/s\nC. 50 m/s"", ""question"": ""An aircraft travels a total distance of 750 km in a time of 3 hours 45 minutes. What is the average speed in"", ""options"": [""200 km/h"", ""55.6 m/s"", ""50 m/s""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.10.1,,consumption is 75 gallons / hour?,4 h,3 h,2 h,,A,EASY,67. An aircraft uses 300 gallons of fuel for a flight of duration x hours. What is the value of x if its average fuel,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""67. An aircraft uses 300 gallons of fuel for a flight of duration x hours. What is the value of x if its average fuel\nconsumption is 75 gallons / hour?\nA. 4 h\nB. 3 h\nC. 2 h"", ""question"": ""consumption is 75 gallons / hour?"", ""options"": [""4 h"", ""3 h"", ""2 h""], ""correct"": null, ""answer_text"": null, ""category"": ""67. An aircraft uses 300 gallons of fuel for a flight of duration x hours. What is the value of x if its average fuel"", ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.10.1"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"The weight of six items are as follows: w kg, 10.3 kg, 8.9 kg, 9.4 kg, 11.2 kg and 10.1 kg is 9.9 kg. Find w.",9.0 kg,9.3 kg,9.5 kg,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""68. The weight of six items are as follows: w kg, 10.3 kg, 8.9 kg, 9.4 kg, 11.2 kg and 10.1 kg is 9.9 kg. Find w.\nA. 9.0 kg\nB. 9.3 kg\nC. 9.5 kg"", ""question"": ""The weight of six items are as follows: w kg, 10.3 kg, 8.9 kg, 9.4 kg, 11.2 kg and 10.1 kg is 9.9 kg. Find w."", ""options"": [""9.0 kg"", ""9.3 kg"", ""9.5 kg""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,An airplane flying a distance of 300 kilometers used 20 liters of gasoline. How many liters will it need to travel,10 L,30 L,40 L,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""71. An airplane flying a distance of 300 kilometers used 20 liters of gasoline. How many liters will it need to travel\n600 kilometers?\nA. 10 L\nB. 30 L\nC. 40 L"", ""question"": ""An airplane flying a distance of 300 kilometers used 20 liters of gasoline. How many liters will it need to travel"", ""options"": [""10 L"", ""30 L"", ""40 L""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""MEDIUM""}"
M1,M1.11.2,,efficiency expressed as a percent?,89%,90%,112%,,C,EASY,73. A small engine rated at 12 horsepower is found to be delivering only 10.75 horsepower. What is the motor,,,NEEDS_ANSWER,From Module 1 Answers.txt Test 3 Q9,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""73. A small engine rated at 12 horsepower is found to be delivering only 10.75 horsepower. What is the motor\nefficiency expressed as a percent?\nA. 89%\nB. 90%\nC. 112%"", ""question"": ""efficiency expressed as a percent?"", ""options"": [""89%"", ""90%"", ""112%""], ""correct"": null, ""answer_text"": null, ""category"": ""73. A small engine rated at 12 horsepower is found to be delivering only 10.75 horsepower. What is the motor"", ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,Find the square root of 31.,5,5.6,6,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""75. Find the square root of 31.\nA. 5\nB. 5.6\nC. 6"", ""question"": ""Find the square root of 31."", ""options"": [""5"", ""5.6"", ""6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,Convert 7154.3 × 10 – 10 to scientific notation,7.1543 × 10 – 13,71.543 × 10 – 7,7.1543 × 10 – 7,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""76. Convert 7154.3 × 10 – 10 to scientific notation\nA. 7.1543 × 10 – 13\nB. 71.543 × 10 – 7\nC. 7.1543 × 10 – 7"", ""question"": ""Convert 7154.3 × 10 – 10 to scientific notation"", ""options"": [""7.1543 × 10 – 13"", ""71.543 × 10 – 7"", ""7.1543 × 10 – 7""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,6 ft. 8 in. plus a ft. b in. is equal to 11 ft. 1 in. Find a and b.,4 and 5,5 and 4,4 and 7,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""77. 6 ft. 8 in. plus a ft. b in. is equal to 11 ft. 1 in. Find a and b.\nA. 4 and 5\nB. 5 and 4\nC. 4 and 7"", ""question"": ""6 ft. 8 in. plus a ft. b in. is equal to 11 ft. 1 in. Find a and b."", ""options"": [""4 and 5"", ""5 and 4"", ""4 and 7""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Subtract 14 ° 5 / 5 // from 39 ° 9 / 3 //,24 ° 56 / 2 //,25 ° 56 / 2 //,24 ° 57 / 2 //,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""78. Subtract 14 ° 5 / 5 // from 39 ° 9 / 3 //\nA. 24 ° 56 / 2 //\nB. 25 ° 56 / 2 //\nC. 24 ° 57 / 2 //"", ""question"": ""Subtract 14 ° 5 / 5 // from 39 ° 9 / 3 //"", ""options"": [""24 ° 56 / 2 //"", ""25 ° 56 / 2 //"", ""24 ° 57 / 2 //""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,Add 7.8 pF + 22 x 10 – 11 F,10 pF,10 x 10 – 11 F,1 pF,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""79. Add 7.8 pF + 22 x 10 – 11 F\nA. 10 pF\nB. 10 x 10 – 11 F\nC. 1 pF"", ""question"": ""Add 7.8 pF + 22 x 10 – 11 F"", ""options"": [""10 pF"", ""10 x 10 – 11 F"", ""1 pF""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,Multiply 4 yd. 2 ft. × 3 yd. 2 ft.,12 sq.yd.4 ft.,17 sq.yd.,16 sq.yd,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""82. Multiply 4 yd. 2 ft. × 3 yd. 2 ft.\nA. 12 sq.yd.4 ft.\n1\nB. 17 sq.yd.\n9\n1\nC. 16 sq.yd\n9"", ""question"": ""Multiply 4 yd. 2 ft. × 3 yd. 2 ft."", ""options"": [""12 sq.yd.4 ft."", ""17 sq.yd."", ""16 sq.yd""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,"Divide 4 litres , 400 millilitres by 2","2 litres, 20 millilitres",2. Litres,2.2 litres,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""84. Divide 4 litres , 400 millilitres by 2\nA. 2 litres, 20 millilitres\nB. 2. Litres\nC. 2.2 litres"", ""question"": ""Divide 4 litres , 400 millilitres by 2"", ""options"": [""2 litres, 20 millilitres"", ""2. Litres"", ""2.2 litres""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,Captain Leonard flies his aircraft 0 .71 of the way to his destination before he stops to refuel. How much is left,Cannot be determined,29 miles,29%,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""86. Captain Leonard flies his aircraft 0 .71 of the way to his destination before he stops to refuel. How much is left\nof his trip?\nA. Cannot be determined\nB. 29 miles\nC. 29%"", ""question"": ""Captain Leonard flies his aircraft 0 .71 of the way to his destination before he stops to refuel. How much is left"", ""options"": [""Cannot be determined"", ""29 miles"", ""29%""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,Some examples of units used in the Imperial measurement system include:,"inch, foot, yard.","inch, yard, litre","inch, kilometer, pound",,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""87. Some examples of units used in the Imperial measurement system include:\nA. inch, foot, yard.\nB. inch, yard, litre\nC. inch, kilometer, pound"", ""question"": ""Some examples of units used in the Imperial measurement system include:"", ""options"": [""inch, foot, yard."", ""inch, yard, litre"", ""inch, kilometer, pound""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.11.2,,"91. Which is the greater ratio, 10:11 or 17:18?",17:18,10:11,They are equal,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""91. Which is the greater ratio, 10:11 or 17:18?\nA. 17:18\nB. 10:11\nC. They are equal"", ""question"": ""91. Which is the greater ratio, 10:11 or 17:18?"", ""options"": [""17:18"", ""10:11"", ""They are equal""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.1.3(a),1,"Dorina got $130 less as simple interest, when she invested $2 000 for 4 years as compared to investing $2250",12%,13%,10.50%,,C,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""93. Dorina got $130 less as simple interest, when she invested $2 000 for 4 years as compared to investing $2250\nfor the same duration. Calculate the rate of interest.\nA. 12%\nB. 13%\nC. 10.50%"", ""question"": ""Dorina got $130 less as simple interest, when she invested $2 000 for 4 years as compared to investing $2250"", ""options"": [""12%"", ""13%"", ""10.50%""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.1.3(a)"", ""level"": 1, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"$612. If the first discount was 10%, what was the second discount?",10%,!5%,20%,,A,MEDIUM,94. The marked price of a watch is $800. A shop keeper gave two successive discounts and sold the watch for,,,NEEDS_ANSWER,From Module 1 Answers.txt Test 3 Q10,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""94. The marked price of a watch is $800. A shop keeper gave two successive discounts and sold the watch for\n$612. If the first discount was 10%, what was the second discount?\nA. 10%\nB. !5%\nC. 20%"", ""question"": ""$612. If the first discount was 10%, what was the second discount?"", ""options"": [""10%"", ""!5%"", ""20%""], ""correct"": null, ""answer_text"": null, ""category"": ""94. The marked price of a watch is $800. A shop keeper gave two successive discounts and sold the watch for"", ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,97. A trailer 120 m long passes an electric pole in 6 seconds. What is the speed of the trailer?,60 KM/H,80 KM/H,72 KM/H,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""97. A trailer 120 m long passes an electric pole in 6 seconds. What is the speed of the trailer?\nA. 60 KM/H\nB. 80 KM/H\nC. 72 KM/H\n4 2 5 5"", ""question"": ""97. A trailer 120 m long passes an electric pole in 6 seconds. What is the speed of the trailer?"", ""options"": [""60 KM/H"", ""80 KM/H"", ""72 KM/H""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,The ratio of two numbers is 5:6 and the LCM of the two number is 480. Find the HCF of the numbers.,12,16,24,,A,MEDIUM,,,,REVIEWED,Computed from question data,1,AEROJET REVISION  M1  PART 2_230808_115224.pdf,"{""raw"": ""99. The ratio of two numbers is 5:6 and the LCM of the two number is 480. Find the HCF of the numbers.\nA. 12\nB. 16\nC. 24"", ""question"": ""The ratio of two numbers is 5:6 and the LCM of the two number is 480. Find the HCF of the numbers."", ""options"": [""12"", ""16"", ""24""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION  M1  PART 2_230808_115224.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,DATA SET B IS GENERATED BY ADDING 26 TO EACH OF THE VALUES IN DATA SET A. FIND,THE RANGE.,"MEAN,","MEDIAN,",MODE OF DATA SET B,D,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET REVISION M1 WRITTEN_230815_093529.pdf,"{""raw"": ""11. DATA SET B IS GENERATED BY ADDING 26 TO EACH OF THE VALUES IN DATA SET A. FIND\nA. THE RANGE.\nB. MEAN,\nC. MEDIAN,\nD. MODE OF DATA SET B\n5"", ""question"": ""DATA SET B IS GENERATED BY ADDING 26 TO EACH OF THE VALUES IN DATA SET A. FIND"", ""options"": [""THE RANGE."", ""MEAN,"", ""MEDIAN,"", ""MODE OF DATA SET B""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET REVISION M1 WRITTEN_230815_093529.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
