module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M2,,,33. Which of the following is false?,Because of the static attraction,Because of the electrostatic attraction C. Charged io,Because of the force of attraction,,Because of the electrostatic attraction C. Charged io,EASY,,,,DRAFT,From M2 answer key Q33,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""33. Which of the following is false?"", ""question"": ""33. Which of the following is false?"", ""options"": [""Because of the static attraction"", ""Because of the electrostatic attraction C. Charged io"", ""Because of the force of attraction""], ""correct"": ""Because of the electrostatic attraction C. Charged io"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,55. A negatively charged ion is called?,9 B. Anion,10 C. Cataion,11,,10 C. Cataion,EASY,,,,DRAFT,From M2 answer key Q55,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""55. A negatively charged ion is called?"", ""question"": ""55. A negatively charged ion is called?"", ""options"": [""9 B. Anion"", ""10 C. Cataion"", ""11""], ""correct"": ""10 C. Cataion"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,56. What is Ionization?,True process of electron exchange,False B. When an atom gains electrons in the,Cannot determine process of electron exchange,,Cannot determine process of electron exchange,MEDIUM,,,,DRAFT,From M2 answer key Q56,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""56. What is Ionization?"", ""question"": ""56. What is Ionization?"", ""options"": [""True process of electron exchange"", ""False B. When an atom gains electrons in the"", ""Cannot determine process of electron exchange""], ""correct"": ""Cannot determine process of electron exchange"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Arrange the following in the increasing order in the process of electron exchange,s p f d 57. Which of this is true?,"s p d f A. For ionization to take place, there must",s d p f be a transfer of energy,,s p f d 57. Which of this is true?,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Arrange the following in the increasing order in the process of electron exchange"", ""question"": ""Arrange the following in the increasing order in the process of electron exchange"", ""options"": [""s p f d 57. Which of this is true?"", ""s p d f A. For ionization to take place, there must"", ""s d p f be a transfer of energy""], ""correct"": ""s p f d 57. Which of this is true?"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(b),,Choose the correct electron configuration for be no transfer of energy,[Ne] 1s2 2s2 3s2 3p1 be transfer of heat.,[Ne] 3s2 3p3,"[Ne] 2s2 2p3 58. s, p, d, f is the representation of what?",,[Ne] 1s2 2s2 3s2 3p1 be transfer of heat.,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Choose the correct electron configuration for be no transfer of energy"", ""question"": ""Choose the correct electron configuration for be no transfer of energy"", ""options"": [""[Ne] 1s2 2s2 3s2 3p1 be transfer of heat."", ""[Ne] 3s2 3p3"", ""[Ne] 2s2 2p3 58. s, p, d, f is the representation of what?""], ""correct"": ""[Ne] 1s2 2s2 3s2 3p1 be transfer of heat."", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,its outer shell?,12 59. Electrons are arranged in,6 A. Energy levels,4 B. Mass levels,,4 B. Mass levels,MEDIUM,51. If Carbon has a mass number of 12 with B. Subshells,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""its outer shell?"", ""question"": ""its outer shell?"", ""options"": [""12 59. Electrons are arranged in"", ""6 A. Energy levels"", ""4 B. Mass levels""], ""correct"": ""4 B. Mass levels"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""51. If Carbon has a mass number of 12 with B. Subshells"", ""isEssay"": false}",False
M2,,,"From question 11, what is the outermost shell",K the 4th shell,L A. N,M B. L,,K the 4th shell,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""From question 11, what is the outermost shell"", ""question"": ""From question 11, what is the outermost shell"", ""options"": [""K the 4th shell"", ""L A. N"", ""M B. L""], ""correct"": ""K the 4th shell"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,What is the formula for finding the number of,"2n2 where n=0,1,2,3,4, etc. called?","n2 where n=1,2,3,4, etc. A. Chemical bonds","2n2 where n=1,2,3,4, etc. B. Covalent bond",,"2n2 where n=1,2,3,4, etc. B. Covalent bond",MEDIUM,,,,DRAFT,Answered from BySFoS answer key Q53,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""What is the formula for finding the number of"", ""question"": ""What is the formula for finding the number of"", ""options"": [""2n2 where n=0,1,2,3,4, etc. called?"", ""n2 where n=1,2,3,4, etc. A. Chemical bonds"", ""2n2 where n=1,2,3,4, etc. B. Covalent bond""], ""correct"": ""2n2 where n=1,2,3,4, etc. B. Covalent bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,54. What is a Cation?,Positively charged ion,Negatively charged ion,,,Positively charged ion,MEDIUM,,,,DRAFT,From M2 answer key Q54,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""54. What is a Cation?"", ""question"": ""54. What is a Cation?"", ""options"": [""Positively charged ion"", ""Negatively charged ion""], ""correct"": ""Positively charged ion"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,What reaction occurs when atoms separate A. True,Covalent bond,Chemical reaction 71. Diamond has poor conductivity because…,Intermolecular reaction A. It is strong in nature,,Covalent bond,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""What reaction occurs when atoms separate A. True"", ""question"": ""What reaction occurs when atoms separate A. True"", ""options"": [""Covalent bond"", ""Chemical reaction 71. Diamond has poor conductivity because…"", ""Intermolecular reaction A. It is strong in nature""], ""correct"": ""Covalent bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Covalent bonds are usually formed between… B. It can cut other substances,A metallic and non metallic elements C. Its electrons are not free to move,Two non metallic elements,Two metallic elements 72. Which of the following intermolecular force,,A metallic and non metallic elements C. Its electrons are not free to move,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Covalent bonds are usually formed between… B. It can cut other substances"", ""question"": ""Covalent bonds are usually formed between… B. It can cut other substances"", ""options"": [""A metallic and non metallic elements C. Its electrons are not free to move"", ""Two non metallic elements"", ""Two metallic elements 72. Which of the following intermolecular force""], ""correct"": ""A metallic and non metallic elements C. Its electrons are not free to move"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Examples of molecular covalent bonds are… exist between dissimilar atoms,"H2, HCl, H2O A. Chemical bonding","O2, NaCl, MgCl2 B. Cohesion","C2H4, CH4, K2O C. Adhesion",,"H2, HCl, H2O A. Chemical bonding",MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Examples of molecular covalent bonds are… exist between dissimilar atoms"", ""question"": ""Examples of molecular covalent bonds are… exist between dissimilar atoms"", ""options"": [""H2, HCl, H2O A. Chemical bonding"", ""O2, NaCl, MgCl2 B. Cohesion"", ""C2H4, CH4, K2O C. Adhesion""], ""correct"": ""H2, HCl, H2O A. Chemical bonding"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Cations are formed by…,Losing electron 73. Noble gases exist in the air around us as single,Gaining a proton atoms,Loosened electrons A. True,,Losing electron 73. Noble gases exist in the air around us as single,EASY,,,,DRAFT,Answered from BySFoS answer key Q65,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Cations are formed by…"", ""question"": ""Cations are formed by…"", ""options"": [""Losing electron 73. Noble gases exist in the air around us as single"", ""Gaining a proton atoms"", ""Loosened electrons A. True""], ""correct"": ""Losing electron 73. Noble gases exist in the air around us as single"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The property of chemical elements that can B. False,Alendronate bonded….,Alopecia A. Where carbon atoms are bonded,Allotrope together in a tetrahedral lattice,,Alopecia A. Where carbon atoms are bonded,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""The property of chemical elements that can B. False"", ""question"": ""The property of chemical elements that can B. False"", ""options"": [""Alendronate bonded…."", ""Alopecia A. Where carbon atoms are bonded"", ""Allotrope together in a tetrahedral lattice""], ""correct"": ""Alopecia A. Where carbon atoms are bonded"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Chemical recombination is…. B. Where the carbon atoms are bonded,The breakdown of big molecules into together in a spherical arrangements,The breakdown atoms into sub-particles together in a sheet of hexagonal lattice,The formation of a big molecule from,,The formation of a big molecule from,MEDIUM,,,,DRAFT,Answered from BySFoS answer key Q67,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Chemical recombination is…. B. Where the carbon atoms are bonded"", ""question"": ""Chemical recombination is…. B. Where the carbon atoms are bonded"", ""options"": [""The breakdown of big molecules into together in a spherical arrangements"", ""The breakdown atoms into sub-particles together in a sheet of hexagonal lattice"", ""The formation of a big molecule from""], ""correct"": ""The formation of a big molecule from"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Noble gases ___ A. Positively charged,Easily combine with other atoms B. Anion,Are reluctant to combine with other C. Cation,Have very stable electronic 76. Which type of chemical bonding are usually,,Have very stable electronic 76. Which type of chemical bonding are usually,EASY,,,,DRAFT,Answered from BySFoS answer key Q68,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Noble gases ___ A. Positively charged"", ""question"": ""Noble gases ___ A. Positively charged"", ""options"": [""Easily combine with other atoms B. Anion"", ""Are reluctant to combine with other C. Cation"", ""Have very stable electronic 76. Which type of chemical bonding are usually""], ""correct"": ""Have very stable electronic 76. Which type of chemical bonding are usually"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Which bond results from the sharing of B. Ionic bonding,Covalent bond,Ionic bond 77. Graphene and fullerene are examples of….,Adhesive bond A. Isotopes,,Covalent bond,MEDIUM,,,,DRAFT,Answered from BySFoS answer key Q69,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""Which bond results from the sharing of B. Ionic bonding"", ""question"": ""Which bond results from the sharing of B. Ionic bonding"", ""options"": [""Covalent bond"", ""Ionic bond 77. Graphene and fullerene are examples of…."", ""Adhesive bond A. Isotopes""], ""correct"": ""Covalent bond"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.2.3(b),,The application of heat to a substance causes C. Isotones,Many ionic compounds are soluble in a) Hp scale b) PH scale c) pH scale,Forces between ionic molecules are 89. A solution was found to have a pH scale of,,,Many ionic compounds are soluble in a) Hp scale b) PH scale c) pH scale,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf,"{""raw"": ""The application of heat to a substance causes C. Isotones"", ""question"": ""The application of heat to a substance causes C. Isotones"", ""options"": [""Many ionic compounds are soluble in a) Hp scale b) PH scale c) pH scale"", ""Forces between ionic molecules are 89. A solution was found to have a pH scale of""], ""correct"": ""Many ionic compounds are soluble in a) Hp scale b) PH scale c) pH scale"", ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET ACADEMY MODULE 02 QUESTINS BANK BySFoS 2.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.3(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
