module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M13,M13.13.7(c),,"34. In an electronic control system, what can be used as a damping method?",Circuit breaker,Electrical resistance,Power inverter,,Circuit breaker,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""34. In an electronic control system, what can be used as a damping method?"", ""question"": ""34. In an electronic control system, what can be used as a damping method?"", ""options"": [""Circuit breaker"", ""Electrical resistance"", ""Power inverter""], ""correct"": ""Circuit breaker"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,"35. In an autopilot system, what does the inner loop primarily stabilize?",Navigation data,Aircraft attitude around the pitch and roll axis,Engine performance,,Navigation data,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""35. In an autopilot system, what does the inner loop primarily stabilize?"", ""question"": ""35. In an autopilot system, what does the inner loop primarily stabilize?"", ""options"": [""Navigation data"", ""Aircraft attitude around the pitch and roll axis"", ""Engine performance""], ""correct"": ""Navigation data"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,36. What does the inner loop control in terms of aircraft movement?,Landing gear and braking,Electrical system and hydraulics,"Lateral and vertical aircraft motion (e.g., airspeed, altitude, track)",,Landing gear and braking,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""36. What does the inner loop control in terms of aircraft movement?"", ""question"": ""36. What does the inner loop control in terms of aircraft movement?"", ""options"": [""Landing gear and braking"", ""Electrical system and hydraulics"", ""Lateral and vertical aircraft motion (e.g., airspeed, altitude, track)""], ""correct"": ""Landing gear and braking"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,37. What role do attitude sensors play in the inner loop?,They manage fuel flow,They provide feedback on aircraft attitude,They control air conditioning,,They control air conditioning,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""37. What role do attitude sensors play in the inner loop?"", ""question"": ""37. What role do attitude sensors play in the inner loop?"", ""options"": [""They manage fuel flow"", ""They provide feedback on aircraft attitude"", ""They control air conditioning""], ""correct"": ""They control air conditioning"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,activating actuators?,The flaps,The signal processor,The fuel controller,,The signal processor,EASY,38. What part of the autopilot system processes signals from sensors before,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""activating actuators?"", ""question"": ""activating actuators?"", ""options"": [""The flaps"", ""The signal processor"", ""The fuel controller""], ""correct"": ""The signal processor"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""38. What part of the autopilot system processes signals from sensors before"", ""isEssay"": false}",False
M13,M13.13.7(c),,"39. In the control loop diagram, what does the actuator control?",Radar system,Aircraft control surfaces,Cabin lighting,,Radar system,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""39. In the control loop diagram, what does the actuator control?"", ""question"": ""39. In the control loop diagram, what does the actuator control?"", ""options"": [""Radar system"", ""Aircraft control surfaces"", ""Cabin lighting""], ""correct"": ""Radar system"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,40. What kind of sensors are part of the outer loop in the autopilot system?,Weather sensors,Attitude sensors,Navigation sensors,,Attitude sensors,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""40. What kind of sensors are part of the outer loop in the autopilot system?"", ""question"": ""40. What kind of sensors are part of the outer loop in the autopilot system?"", ""options"": [""Weather sensors"", ""Attitude sensors"", ""Navigation sensors""], ""correct"": ""Attitude sensors"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.04,,41. What is the main role of the outer loop in autopilot systems?,To ensure the electrical power is balanced,To manage higher-level navigation objectives like track or beam,,,To ensure the electrical power is balanced,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""41. What is the main role of the outer loop in autopilot systems?"", ""question"": ""41. What is the main role of the outer loop in autopilot systems?"", ""options"": [""To ensure the electrical power is balanced"", ""To manage higher-level navigation objectives like track or beam""], ""correct"": ""To ensure the electrical power is balanced"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.04"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,42. When does synchronisation occur in an autopilot system?,After the aircraft lands,When the autopilot is disengaged and the pilot is manually flying,Only during engine shutdown,,When the autopilot is disengaged and the pilot is manually flying,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""42. When does synchronisation occur in an autopilot system?"", ""question"": ""42. When does synchronisation occur in an autopilot system?"", ""options"": [""After the aircraft lands"", ""When the autopilot is disengaged and the pilot is manually flying"", ""Only during engine shutdown""], ""correct"": ""When the autopilot is disengaged and the pilot is manually flying"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,45. What must be true for the autopilot system to synchronise properly?,The system must be in standby mode only,The autopilot must be electrically powered and operational,The GPS must be turned off,,The system must be in standby mode only,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""45. What must be true for the autopilot system to synchronise properly?"", ""question"": ""45. What must be true for the autopilot system to synchronise properly?"", ""options"": [""The system must be in standby mode only"", ""The autopilot must be electrically powered and operational"", ""The GPS must be turned off""], ""correct"": ""The system must be in standby mode only"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.1(a),,46. What happens to autopilot output when it is disengaged?,It increases to maximum,It controls ailerons and elevators,It is zeroed to avoid unintended input,,It increases to maximum,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""46. What happens to autopilot output when it is disengaged?"", ""question"": ""46. What happens to autopilot output when it is disengaged?"", ""options"": [""It increases to maximum"", ""It controls ailerons and elevators"", ""It is zeroed to avoid unintended input""], ""correct"": ""It increases to maximum"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.1(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,What are the primary purposes of the Automatic Flight Control System,To improve aircraft speed,"To increase comfort, relieve pilot workload, and enhance stability",To reduce fuel consumption only,,To improve aircraft speed,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What are the primary purposes of the Automatic Flight Control System"", ""question"": ""What are the primary purposes of the Automatic Flight Control System"", ""options"": [""To improve aircraft speed"", ""To increase comfort, relieve pilot workload, and enhance stability"", ""To reduce fuel consumption only""], ""correct"": ""To improve aircraft speed"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.01,,48. Which phase of flight is rarely automated due to certification restrictions?,Take-off,Cruise,Landing,,Take-off,MEDIUM,,,HIGH,ANSWERED,Take-off is rarely automated,1,MODULE 13_Questions.pdf,"{""raw"": ""48. Which phase of flight is rarely automated due to certification restrictions?"", ""question"": ""48. Which phase of flight is rarely automated due to certification restrictions?"", ""options"": [""Take-off"", ""Cruise"", ""Landing""], ""correct"": ""Take-off"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.01"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.1,,49. What AFCS functions may be activated during take-off?,Rudder trim and anti-skid,"Yaw Damper, Pitch Trim, and Auto-Thrust",Roll spoilers and slats,,"Yaw Damper, Pitch Trim, and Auto-Thrust",MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""49. What AFCS functions may be activated during take-off?"", ""question"": ""49. What AFCS functions may be activated during take-off?"", ""options"": [""Rudder trim and anti-skid"", ""Yaw Damper, Pitch Trim, and Auto-Thrust"", ""Roll spoilers and slats""], ""correct"": ""Yaw Damper, Pitch Trim, and Auto-Thrust"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.1"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,"50. During cruise, what does the AFCS control?",Only the pitch axis,Only speed and heading,Aircraft motion around and along all three axes,,Aircraft motion around and along all three axes,EASY,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""50. During cruise, what does the AFCS control?"", ""question"": ""50. During cruise, what does the AFCS control?"", ""options"": [""Only the pitch axis"", ""Only speed and heading"", ""Aircraft motion around and along all three axes""], ""correct"": ""Aircraft motion around and along all three axes"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
