module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,,,38. Which factor does not significantly affect fiber optic signal transmission?,Fiber length,Fiber color,Signal wavelength,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""38. Which factor does not significantly affect fiber optic signal transmission?\n     a) Fiber length\n     b) Fiber color\n     c) Signal wavelength"", ""question"": ""38. Which factor does not significantly affect fiber optic signal transmission?"", ""options"": [""Fiber length"", ""Fiber color"", ""Signal wavelength""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,39. What is the primary function of the core in an optical fiber?,To carry the light signal,To protect the fiber from damage,To reflect light back into the cladding,,A,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""39. What is the primary function of the core in an optical fiber?\n     a) To carry the light signal\n     b) To protect the fiber from damage\n     c) To reflect light back into the cladding"", ""question"": ""39. What is the primary function of the core in an optical fiber?"", ""options"": [""To carry the light signal"", ""To protect the fiber from damage"", ""To reflect light back into the cladding""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,40. What type of fiber optic cable is best suited for outdoor applications?,Tight buffered cable,Loose tube cable,Ribbon cable,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""40. What type of fiber optic cable is best suited for outdoor applications?\n     a) Tight buffered cable\n     b) Loose tube cable\n     c) Ribbon cable"", ""question"": ""40. What type of fiber optic cable is best suited for outdoor applications?"", ""options"": [""Tight buffered cable"", ""Loose tube cable"", ""Ribbon cable""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,41. Which optical component can distribute an optical signal from a single fiber into several fibers?,Connector,Coupler,Splice,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""41. Which optical component can distribute an optical signal from a single fiber into several fibers?\n     a) Connector\n     b) Coupler\n     c) Splice"", ""question"": ""41. Which optical component can distribute an optical signal from a single fiber into several fibers?"", ""options"": [""Connector"", ""Coupler"", ""Splice""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,42. Which factor contributes to modal dispersion in multimode fibers?,Variation in refractive index,Chromatic aberration,Different path lengths of light rays,,C,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""42. Which factor contributes to modal dispersion in multimode fibers?\n     a) Variation in refractive index\n     b) Chromatic aberration\n     c) Different path lengths of light rays"", ""question"": ""42. Which factor contributes to modal dispersion in multimode fibers?"", ""options"": [""Variation in refractive index"", ""Chromatic aberration"", ""Different path lengths of light rays""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,43. What is the typical application of single mode fibers?,Local area networks (LANs),Long-distance telecommunications,Shortrange data communication,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""43. What is the typical application of single mode fibers?\n     a) Local area networks (LANs)\n     b) Long-distance telecommunications\n     c) Shortrange data communication"", ""question"": ""43. What is the typical application of single mode fibers?"", ""options"": [""Local area networks (LANs)"", ""Long-distance telecommunications"", ""Shortrange data communication""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,44. What does EMI stand for in the context of fiber optics?,Electromagnetic inclusion,Electromagnetic interference,Electrical magnetic induction,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""44. What does EMI stand for in the context of fiber optics?\n     a) Electromagnetic inclusion\n     b) Electromagnetic interference\n     c) Electrical magnetic induction"", ""question"": ""44. What does EMI stand for in the context of fiber optics?"", ""options"": [""Electromagnetic inclusion"", ""Electromagnetic interference"", ""Electrical magnetic induction""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,45. Which factor is not a benefit of using fiber optics over copper cables?,Higher bandwidth,Immunity to electromagnetic interference,Lower initial cost,,C,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""45. Which factor is not a benefit of using fiber optics over copper cables?\n     a) Higher bandwidth\n     b) Immunity to electromagnetic interference\n     c) Lower initial cost"", ""question"": ""45. Which factor is not a benefit of using fiber optics over copper cables?"", ""options"": [""Higher bandwidth"", ""Immunity to electromagnetic interference"", ""Lower initial cost""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,46. What is the primary cause of chromatic dispersion in optical fibers?,Differences in core diameter,Wavelength dependence of the refractive index,Imperfections in the cladding,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""46. What is the primary cause of chromatic dispersion in optical fibers?\n     a) Differences in core diameter\n     b) Wavelength dependence of the refractive index\n     c) Imperfections in the cladding"", ""question"": ""46. What is the primary cause of chromatic dispersion in optical fibers?"", ""options"": [""Differences in core diameter"", ""Wavelength dependence of the refractive index"", ""Imperfections in the cladding""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,47. What is the function of an optical amplifier?,To detect optical signals,To boost the strength of optical signals,To convert optical signals into electrical signals,,B,EASY,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""47. What is the function of an optical amplifier?\n     a) To detect optical signals\n     b) To boost the strength of optical signals\n     c) To convert optical signals into electrical signals"", ""question"": ""47. What is the function of an optical amplifier?"", ""options"": [""To detect optical signals"", ""To boost the strength of optical signals"", ""To convert optical signals into electrical signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,48. What is the typical core diameter of multimode fibers used in LANs?,9 micrometers,50 or 62.5 micrometers,100 micrometers,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""48. What is the typical core diameter of multimode fibers used in LANs?\n     a) 9 micrometers\n     b) 50 or 62.5 micrometers\n     c) 100 micrometers"", ""question"": ""48. What is the typical core diameter of multimode fibers used in LANs?"", ""options"": [""9 micrometers"", ""50 or 62.5 micrometers"", ""100 micrometers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.08,,50. What is the advantage of using a laser diode over an LED in fiber optic communication?,Lower cost,Higher power and narrower spectral width,Easier to install,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""50. What is the advantage of using a laser diode over an LED in fiber optic communication?\n     a) Lower cost\n     b) Higher power and narrower spectral width\n     c) Easier to install"", ""question"": ""50. What is the advantage of using a laser diode over an LED in fiber optic communication?"", ""options"": [""Lower cost"", ""Higher power and narrower spectral width"", ""Easier to install""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.08"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,51. What is the main benefit of using tight buffered fibres in indoor environments?,Better protection against water ingress,Easier handling and termination,Lower cost,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,10 Fibre Optics.docx,"{""raw"": ""51. What is the main benefit of using tight buffered fibres in indoor environments?\n     a) Better protection against water ingress\n     b) Easier handling and termination\n     c) Lower cost"", ""question"": ""51. What is the main benefit of using tight buffered fibres in indoor environments?"", ""options"": [""Better protection against water ingress"", ""Easier handling and termination"", ""Lower cost""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""10 Fibre Optics.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.01,,1. What is the primary function of an Electronic Flight Instrument System (EFIS)?,To control the aircraft's engines,To provide the pilot with flight information,To manage the aircraft's fuel system,,A,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,11 Electronic Displays (1).docx,"{""raw"": ""1. What is the primary function of an Electronic Flight Instrument System (EFIS)?\n   a. To control the aircraft's engines\n   b. To provide the pilot with flight information\n   c. To manage the aircraft's fuel system"", ""question"": ""1. What is the primary function of an Electronic Flight Instrument System (EFIS)?"", ""options"": [""To control the aircraft's engines"", ""To provide the pilot with flight information"", ""To manage the aircraft's fuel system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""11 Electronic Displays (1).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.08,,2. What type of display technology is commonly used in modern EFIS displays?,Cathode Ray Tube (CRT),Liquid Crystal Display (LCD),Plasma Display,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=0.75),1,11 Electronic Displays (1).docx,"{""raw"": ""2. What type of display technology is commonly used in modern EFIS displays?\n   a. Cathode Ray Tube (CRT)\n   b. Liquid Crystal Display (LCD)\n   c. Plasma Display"", ""question"": ""2. What type of display technology is commonly used in modern EFIS displays?"", ""options"": [""Cathode Ray Tube (CRT)"", ""Liquid Crystal Display (LCD)"", ""Plasma Display""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""11 Electronic Displays (1).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.08"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,"3. Which component of the EFIS shows the aircraft's attitude, altitude, and speed?",Engine Display,Primary Flight Display (PFD),Navigation Display (ND),,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,11 Electronic Displays (1).docx,"{""raw"": ""3. Which component of the EFIS shows the aircraft's attitude, altitude, and speed?\n   a. Engine Display\n   b. Primary Flight Display (PFD)\n   c. Navigation Display (ND)"", ""question"": ""3. Which component of the EFIS shows the aircraft's attitude, altitude, and speed?"", ""options"": [""Engine Display"", ""Primary Flight Display (PFD)"", ""Navigation Display (ND)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""11 Electronic Displays (1).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,4. What does the Navigation Display (ND) primarily provide?,Route and navigation information,Engine performance data,Weather conditions,,A,MEDIUM,,,,ANSWERED,corpus page 301 (score=3),1,11 Electronic Displays (1).docx,"{""raw"": ""4. What does the Navigation Display (ND) primarily provide?\n   a. Route and navigation information\n   b. Engine performance data\n   c. Weather conditions"", ""question"": ""4. What does the Navigation Display (ND) primarily provide?"", ""options"": [""Route and navigation information"", ""Engine performance data"", ""Weather conditions""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""11 Electronic Displays (1).docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
