module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.11.04,,"4. When the control column is pushed forward, how do the elevators respond?","Move upward, raising the nose","Move downward, lowering the nose",Remain neutral to maintain level flight,,"Move downward, lowering the nose",MEDIUM,,,,REVIEWED,KB partial (score=5),1,Module 11 Rans.pdf,"{""raw"": ""4. When the control column is pushed forward, how do the elevators respond?\nA) Move upward, raising the nose\nB) Move downward, lowering the nose\nC) Remain neutral to maintain level flight"", ""question"": ""4. When the control column is pushed forward, how do the elevators respond?"", ""options"": [""Move upward, raising the nose"", ""Move downward, lowering the nose"", ""Remain neutral to maintain level flight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,5. What mechanical unit coordinates spoiler and aileron movement?,Flight control computer,Spoiler-aileron mixer unit,Hydraulic actuator system,,Spoiler-aileron mixer unit,MEDIUM,,,,REVIEWED,KB direct (score=6),1,Module 11 Rans.pdf,"{""raw"": ""5. What mechanical unit coordinates spoiler and aileron movement?\nA) Flight control computer\nB) Spoiler-aileron mixer unit\nC) Hydraulic actuator system\nImage 7 (Fig 01.9 - All Flying Tail-Plane & Fig 01.10 - Variable Incidence Stabiliser)"", ""question"": ""5. What mechanical unit coordinates spoiler and aileron movement?"", ""options"": [""Flight control computer"", ""Spoiler-aileron mixer unit"", ""Hydraulic actuator system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(e),,1. What is the key feature of a stabilator?,It combines the functions of the elevator and horizontal stabiliser,It is fixed and non-adjustable,It only operates during landing,,It combines the functions of the elevator and horizontal stabiliser,EASY,,,,REVIEWED,KB partial (score=3),1,Module 11 Rans.pdf,"{""raw"": ""1. What is the key feature of a stabilator?\nA) It combines the functions of the elevator and horizontal stabiliser\nB) It is fixed and non-adjustable\nC) It only operates during landing"", ""question"": ""1. What is the key feature of a stabilator?"", ""options"": [""It combines the functions of the elevator and horizontal stabiliser"", ""It is fixed and non-adjustable"", ""It only operates during landing""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(e)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.03,,2. How does a stabilator change the aircraft’s pitch attitude?,By adjusting the angle of attack of the entire horizontal stabiliser,By deploying flaps on the tail,By twisting the vertical stabiliser,,By adjusting the angle of attack of the entire horizontal stabiliser,MEDIUM,,,,REVIEWED,KB partial (score=3),1,Module 11 Rans.pdf,"{""raw"": ""2. How does a stabilator change the aircraft’s pitch attitude?\nA) By adjusting the angle of attack of the entire horizontal stabiliser\nB) By deploying flaps on the tail\nC) By twisting the vertical stabiliser"", ""question"": ""2. How does a stabilator change the aircraft’s pitch attitude?"", ""options"": [""By adjusting the angle of attack of the entire horizontal stabiliser"", ""By deploying flaps on the tail"", ""By twisting the vertical stabiliser""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,3. What is the purpose of a variable incidence stabiliser?,To replace the rudder during crosswinds,To provide pitch trim via electric motor adjustment,To increase roll rate,,To provide pitch trim via electric motor adjustment,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What is the purpose of a variable incidence stabiliser?\nA) To replace the rudder during crosswinds\nB) To provide pitch trim via electric motor adjustment\nC) To increase roll rate"", ""question"": ""3. What is the purpose of a variable incidence stabiliser?"", ""options"": [""To replace the rudder during crosswinds"", ""To provide pitch trim via electric motor adjustment"", ""To increase roll rate""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,4. Which component powers the movement of a variable incidence stabiliser?,Pneumatic system,Hydraulic actuator,Electric motor,,Pneumatic system,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Which component powers the movement of a variable incidence stabiliser?\nA) Pneumatic system\nB) Hydraulic actuator\nC) Electric motor"", ""question"": ""4. Which component powers the movement of a variable incidence stabiliser?"", ""options"": [""Pneumatic system"", ""Hydraulic actuator"", ""Electric motor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,"5. In Fig 01.10, what is the role of the actuator?",To deflect the elevator independently,To change the stabiliser’s angle of incidence,To deploy spoilers,,To deflect the elevator independently,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. In Fig 01.10, what is the role of the actuator?\nA) To deflect the elevator independently\nB) To change the stabiliser’s angle of incidence\nC) To deploy spoilers\nImage 8 (Fig 01.11 - Canard Design & Rudder Controls)"", ""question"": ""5. In Fig 01.10, what is the role of the actuator?"", ""options"": [""To deflect the elevator independently"", ""To change the stabiliser’s angle of incidence"", ""To deploy spoilers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.13.1(b),,1. What is the aerodynamic advantage of a canard configuration?,"The fore-plane contributes to total lift, reducing wing drag",It eliminates the need for a vertical stabiliser,It simplifies landing gear design,,"The fore-plane contributes to total lift, reducing wing drag",MEDIUM,,,,REVIEWED,KB direct (score=4),1,Module 11 Rans.pdf,"{""raw"": ""1. What is the aerodynamic advantage of a canard configuration?\nA) The fore-plane contributes to total lift, reducing wing drag\nB) It eliminates the need for a vertical stabiliser\nC) It simplifies landing gear design"", ""question"": ""1. What is the aerodynamic advantage of a canard configuration?"", ""options"": [""The fore-plane contributes to total lift, reducing wing drag"", ""It eliminates the need for a vertical stabiliser"", ""It simplifies landing gear design""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.13.1(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.05,,2. Why does the canard stall before the main wing?,Its angle of attack is set higher than the main wing,It is smaller in size,It lacks stall sensing systems,,Its angle of attack is set higher than the main wing,MEDIUM,,,,REVIEWED,KB partial (score=4),1,Module 11 Rans.pdf,"{""raw"": ""2. Why does the canard stall before the main wing?\nA) Its angle of attack is set higher than the main wing\nB) It is smaller in size\nC) It lacks stall sensing systems"", ""question"": ""2. Why does the canard stall before the main wing?"", ""options"": [""Its angle of attack is set higher than the main wing"", ""It is smaller in size"", ""It lacks stall sensing systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,3. How does the rudder generate yaw?,By creating asymmetric thrust,By producing a sideways lifting force,By twisting the fuselage,,By producing a sideways lifting force,EASY,,,,REVIEWED,KB direct (score=3),1,Module 11 Rans.pdf,"{""raw"": ""3. How does the rudder generate yaw?\nA) By creating asymmetric thrust\nB) By producing a sideways lifting force\nC) By twisting the fuselage"", ""question"": ""3. How does the rudder generate yaw?"", ""options"": [""By creating asymmetric thrust"", ""By producing a sideways lifting force"", ""By twisting the fuselage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.3.000,,4. What limits rudder deflection at high speeds?,Manual pilot input,Speed-sensitive range limiting system,Hydraulic pressure loss,,Speed-sensitive range limiting system,EASY,,,,REVIEWED,KB direct (score=3),1,Module 11 Rans.pdf,"{""raw"": ""4. What limits rudder deflection at high speeds?\nA) Manual pilot input\nB) Speed-sensitive range limiting system\nC) Hydraulic pressure loss"", ""question"": ""4. What limits rudder deflection at high speeds?"", ""options"": [""Manual pilot input"", ""Speed-sensitive range limiting system"", ""Hydraulic pressure loss""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.03,,5. Why might large aircraft have segmented rudders?,To reduce weight,To provide redundancy in control systems,To improve cruise efficiency,,To provide redundancy in control systems,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Why might large aircraft have segmented rudders?\nA) To reduce weight\nB) To provide redundancy in control systems\nC) To improve cruise efficiency\nImage 9 (Fig 01.12 - Rudder Controls & Fig 01.13 - Elevons)"", ""question"": ""5. Why might large aircraft have segmented rudders?"", ""options"": [""To reduce weight"", ""To provide redundancy in control systems"", ""To improve cruise efficiency""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,1. What is the function of elevons on delta-wing aircraft?,Combine pitch and roll control into one surface,Replace flaps during takeoff,Act as speed brakes,,Combine pitch and roll control into one surface,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the function of elevons on delta-wing aircraft?\nA) Combine pitch and roll control into one surface\nB) Replace flaps during takeoff\nC) Act as speed brakes"", ""question"": ""1. What is the function of elevons on delta-wing aircraft?"", ""options"": [""Combine pitch and roll control into one surface"", ""Replace flaps during takeoff"", ""Act as speed brakes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,2. How do elevons move for pitch control?,Asymmetrically,Symmetrically,Only during landing,,Symmetrically,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. How do elevons move for pitch control?\nA) Asymmetrically\nB) Symmetrically\nC) Only during landing"", ""question"": ""2. How do elevons move for pitch control?"", ""options"": [""Asymmetrically"", ""Symmetrically"", ""Only during landing""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.9(c),,3. What system might reduce rudder authority at high speeds?,Fly-by-wire limiter,Speed-sensitive range limiting system,Mechanical stop,,Speed-sensitive range limiting system,MEDIUM,,,,REVIEWED,KB direct (score=6),1,Module 11 Rans.pdf,"{""raw"": ""3. What system might reduce rudder authority at high speeds?\nA) Fly-by-wire limiter\nB) Speed-sensitive range limiting system\nC) Mechanical stop"", ""question"": ""3. What system might reduce rudder authority at high speeds?"", ""options"": [""Fly-by-wire limiter"", ""Speed-sensitive range limiting system"", ""Mechanical stop""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(c),,4. What is the purpose of the mixer unit in elevon operation?,To blend fuel mixtures,To coordinate symmetric/asymmetric surface movement,To control engine thrust,,To coordinate symmetric/asymmetric surface movement,MEDIUM,,,,REVIEWED,KB direct (score=5),1,Module 11 Rans.pdf,"{""raw"": ""4. What is the purpose of the mixer unit in elevon operation?\nA) To blend fuel mixtures\nB) To coordinate symmetric/asymmetric surface movement\nC) To control engine thrust"", ""question"": ""4. What is the purpose of the mixer unit in elevon operation?"", ""options"": [""To blend fuel mixtures"", ""To coordinate symmetric/asymmetric surface movement"", ""To control engine thrust""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,"5. In Fig 01.12, what happens when the right rudder pedal is pushed?",The nose yaws left,The nose yaws right,The aircraft rolls right,,The nose yaws left,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. In Fig 01.12, what happens when the right rudder pedal is pushed?\nA) The nose yaws left\nB) The nose yaws right\nC) The aircraft rolls right\nImage 10 (Fig 01.14 - Ruddervator Controls & High-Lift Devices)"", ""question"": ""5. In Fig 01.12, what happens when the right rudder pedal is pushed?"", ""options"": [""The nose yaws left"", ""The nose yaws right"", ""The aircraft rolls right""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(e),,1. What dual function do ruddervators serve?,Pitch and roll,Yaw and pitch,Roll and yaw,,Yaw and pitch,EASY,,,,REVIEWED,"Fixed: ruddervators combine pitch and yaw, not roll",1,Module 11 Rans.pdf,"{""raw"": ""1. What dual function do ruddervators serve?\nA) Pitch and roll\nB) Yaw and pitch\nC) Roll and yaw"", ""question"": ""1. What dual function do ruddervators serve?"", ""options"": [""Pitch and roll"", ""Yaw and pitch"", ""Roll and yaw""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(e)"", ""level"": null, ""difficulty"": ""EASY""}"
